,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
360,CHEMBL3695843,CCCc1cc(-c2ccccc2)ccc1OCCCOc1cccc([C@H]2OC(=O)NC2=O)c1,Active,445.51500000000016,5.461500000000005,1.0,5.0,6.346787486224656
361,CHEMBL3695840,CCCc1cc(Oc2ccc(O)cc2)ccc1OCCCOc1cccc([C@H]2SC(=O)NC2=O)c1,Active,493.58100000000024,6.009000000000005,2.0,7.0,7.522878745280337
362,CHEMBL3695771,CCCc1cc(C2CCCCCC2)ccc1OCCCOc1cccc([C@@H]2OC(=O)NC2=O)c1,Active,465.5900000000002,6.232300000000006,1.0,5.0,6.1938200260161125
363,CHEMBL3695831,CCCc1cc(Oc2ccc(Cl)c(Cl)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,546.4720000000003,7.610200000000006,1.0,6.0,7.1938200260161125
364,CHEMBL3695772,CCCc1cc(Oc2ccc(Cl)c(C)c2)ccc1OCCCOc1cccc([C@@H]2SC(=O)NC2=O)c1,Active,526.0540000000003,7.265220000000006,1.0,6.0,7.251811972993799
365,CHEMBL3695821,CCCc1cc(C2CCC(=O)CC2)ccc1OCCCOc1cccc([C@H]2OC(=O)NC2=O)c1,Active,465.5460000000002,5.021200000000004,1.0,6.0,5.935542010773082
366,CHEMBL3695813,CCCc1cc(Oc2ccc(F)c(C)c2)ccc1OCCCOc1cccc([C@H]2SC(=O)NC2=O)c1,Active,509.5990000000003,6.750920000000005,1.0,6.0,7.107905397309519
367,CHEMBL3695826,Cc1ccc(OCCCOc2ccc(CCC(=O)O)cc2)c(Cl)c1,Active,348.826,4.513520000000004,1.0,3.0,5.1911141326401875
368,CHEMBL3695819,CCCc1cc([C@H]2CC[C@H](O)CC2)ccc1OCCCOc1cccc([C@@H]2OC(=O)NC2=O)c1,Active,467.56200000000024,4.813000000000004,2.0,6.0,6.7447274948966935
369,CHEMBL1230353,CCCc1cc(C2CCC(F)(F)CC2)ccc1OCCCOc1cccc([C@@H]2OC(=O)NC2=O)c1,Active,487.54300000000023,6.087400000000006,1.0,5.0,6.267606240177032
370,CHEMBL3695832,CCCc1cc(C2CCC(C)(C)CC2)ccc1OCCCOc1cccc([C@@H]2OC(=O)NC2=O)c1,Active,479.61700000000025,6.478300000000006,1.0,5.0,5.7544873321858505
371,CHEMBL3695845,CCCc1cc(C2CCOCC2)ccc1OCCCOc1cccc([C@@H]2OC(=O)NC2=O)c1,Active,453.53500000000014,4.688500000000004,1.0,6.0,6.1249387366083
372,CHEMBL3695846,CC[C@](C)(Cc1ccc(OCCCOc2ccc(C3CCCCC3)cc2Cl)cc1)C(=O)O,Active,459.0260000000002,7.279000000000007,1.0,3.0,5.732593581247096
373,CHEMBL3695776,CC[C@@](C)(Cc1ccc(OCCCOc2ccc(C3CCC(C)(C)CC3)cc2Cl)cc1)C(=O)O,Active,487.08000000000027,7.915100000000008,1.0,3.0,5.442492798094342
374,CHEMBL3695780,CC(C)C1=CC(C)(C)Oc2cc(OCCCOc3ccc(CC(C)(C)C(=O)O)cc3)c(Cl)cc21,Active,487.03600000000023,7.051600000000008,1.0,4.0,5.734003629504921
375,CHEMBL3348830,CC1(C)C=C(c2cccc(C(F)(F)F)c2)c2ccc(OCCCOc3ccc(CC(C)(C)C(=O)O)cc3)cc2O1,Active,554.6050000000004,7.8093000000000075,1.0,4.0,5.734003629504921
376,CHEMBL3695811,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc([C@@H]2SC(=O)NC2=O)c1,Active,477.58200000000016,6.303400000000005,1.0,6.0,7.2441251443275085
377,CHEMBL3695760,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(C)=O)c1O,Active,436.95700000000016,5.389000000000005,2.0,5.0,6.236572006437063
378,CHEMBL3695765,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc([C@H]2SC(=O)NC2=O)cc1,Active,477.58200000000016,6.303400000000005,1.0,6.0,6.7447274948966935
379,CHEMBL3699396,CCCCCS(=O)(=O)NC(=O)/C=C/c1cc(C2CC2)nn1Cc1ccc(C(F)(F)F)cc1Cl,Active,503.9740000000003,5.130400000000005,1.0,5.0,7.920818753952375
380,CHEMBL3699399,CC(C)CCS(=O)(=O)NC(=O)/C=C/c1cc(OC(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl,Active,521.9890000000003,4.896100000000004,1.0,6.0,7.823908740944319
381,CHEMBL3699398,CCCCCS(=O)(=O)NC(=O)/C=C/c1cc(OC(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl,Active,521.9890000000003,5.040200000000005,1.0,6.0,7.638272163982407
382,CHEMBL3699401,CCCCCS(=O)(=O)NC(=O)CCc1cc(OC(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl,Intermediate,524.0050000000002,4.9596000000000044,1.0,6.0,7.6777807052660805
383,CHEMBL3735987,C[C@@H](Oc1cc(Cn2c(=O)n(Cc3ccc(Cl)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O,Active,539.3370000000001,6.077100000000004,1.0,5.0,5.318758762624412
384,CHEMBL3735765,C[C@@H](Oc1cc(Cn2c(=O)n(C(=O)c3ccc(Cl)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O,Active,553.3200000000002,5.717300000000004,1.0,6.0,6.5934598195660445
385,CHEMBL3736229,C[C@@H](Oc1cc(Cn2c(=O)n(-c3ccc(C(C)(C)C)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O,Active,546.9730000000002,6.662100000000006,1.0,5.0,6.79317412396815
386,CHEMBL3699424,C[C@@H](Oc1cc(Cn2c(=O)n(-c3nc4ccc(Cl)cc4s3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O,Active,582.3870000000002,6.627700000000004,1.0,7.0,5.862013267276469
387,CHEMBL3735906,C[C@@H](Oc1cc(Cn2c(=O)n(-c3noc4cc(Cl)ccc34)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O,Active,566.3190000000002,6.159200000000004,1.0,7.0,7.167491087293763
388,CHEMBL3735470,Cc1cccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc12,Active,545.9010000000002,5.814220000000003,1.0,7.0,8.036212172654444
389,CHEMBL3699397,Cc1ccc2onc(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)c2c1,Active,545.9010000000002,5.814220000000004,1.0,7.0,7.950781977329818
390,CHEMBL3735674,Cc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,Active,545.9010000000002,5.814220000000003,1.0,7.0,7.847711655616943
391,CHEMBL3735924,C[C@@H](Oc1cc(Cn2c(=O)n(-c3noc4ccc(Cl)cc34)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O,Active,566.3190000000002,6.159200000000004,1.0,7.0,7.450996737974212
392,CHEMBL3736075,COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,Active,561.9000000000002,5.514400000000004,1.0,8.0,8.387216143280265
393,CHEMBL3735503,COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4cc(OC(F)(F)F)ccc43)noc2c1,Active,577.8990000000001,5.394200000000003,1.0,9.0,8.494850021680094
394,CHEMBL3736263,COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4ccc(C(F)(F)F)cc43)noc2c1,Active,561.9000000000002,5.514400000000004,1.0,8.0,8.638272163982407
395,CHEMBL3695916,COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4ccc(OC(F)(F)F)cc43)noc2c1,Active,577.8990000000001,5.394200000000003,1.0,9.0,8.387216143280265
396,CHEMBL3734773,COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,Active,561.9000000000002,5.514400000000004,1.0,8.0,7.180456064458132
397,CHEMBL3736463,COc1ccc2c(-n3c(=O)n(Cc4cc(O[C@H](C)C(=O)O)ccc4Cl)c4cc(C(F)(F)F)ccc43)noc2c1,Active,561.9000000000001,5.514400000000004,1.0,8.0,8.040958607678906
398,CHEMBL3736501,COc1ccc2c(-n3c(=O)n(Cc4cccc(O[C@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,Active,527.4550000000002,4.861000000000003,1.0,8.0,6.0343280287798935
399,CHEMBL3736374,CC[C@@H](Oc1cccc(Cn2c(=O)n(-c3noc4cc(OC)ccc34)c3ccc(C(F)(F)F)cc32)c1)C(=O)O,Intermediate,541.4820000000002,5.2511000000000045,1.0,8.0,5.436875039661955
400,CHEMBL3736412,COc1ccc2c(-n3c(=O)n(Cc4ccccc4[C@@]4(C)OC(=O)NC4=O)c4cc(C(F)(F)F)ccc43)noc2c1,Active,552.4650000000001,4.490700000000003,1.0,9.0,5.178290002701623
401,CHEMBL121,COc1ccc2c(-n3c(=O)n(Cc4ccc([C@@]5(C)OC(=O)NC5=O)cc4)c4cc(C(F)(F)F)ccc43)noc2c1,Active,552.4650000000001,4.490700000000003,1.0,9.0,5.662141570958906
402,CHEMBL3780740,COc1ccc2c(-n3c(=O)n(Cc4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,Active,552.4650000000001,4.490700000000004,1.0,9.0,7.031517051446065
403,CHEMBL3827820,COc1ccc2c(-n3c(=O)n(-c4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,Inactive,538.4380000000001,4.431600000000003,1.0,9.0,5.1589535345906965
404,CHEMBL3828232,COc1ccc2c(-n3c(=O)n(Cc4cc([C@@]5(C)OC(=O)NC5=O)ccc4Cl)c4cc(C(F)(F)F)ccc43)noc2c1,Inactive,586.91,5.1441000000000034,1.0,9.0,8.113509274827518
405,CHEMBL3827335,COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4ccccc43)noc2c1,Inactive,493.90300000000025,4.495600000000003,1.0,8.0,8.161150909262744
406,CHEMBL3828718,COc1ccc2c(-n3c(=O)n(Cc4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4ccccc43)noc2c1,Inactive,484.4680000000002,3.4719000000000015,1.0,9.0,7.080398976215889
407,CHEMBL3695760,C[C@]1(c2cccc(Cn3c(=O)n(-c4noc5cc(Cl)ccc45)c4ccccc43)c2)OC(=O)NC1=O,Active,488.8870000000002,4.116700000000003,1.0,8.0,7.308918507877031
408,CHEMBL3695761,COc1ccc2c(-n3c(=O)n(Cc4cc(O[C@H](C)C(=O)O)ccc4Cl)c4ccccc43)noc2c1,Active,493.90300000000013,4.495600000000003,1.0,8.0,7.863279432843593
409,CHEMBL3695762,COc1ccc2c(-n3c(=O)n(Cc4cc([C@@]5(C)OC(=O)NC5=O)ccc4Cl)c4ccccc43)noc2c1,Active,518.9130000000001,4.125300000000003,1.0,9.0,8.00436480540245
410,CHEMBL3695763,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,Active,550.9830000000003,5.220700000000005,1.0,7.0,6.481486060122113
411,CHEMBL3695764,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(C(=O)c2ccccc2)c1,Active,460.57000000000016,6.042020000000006,1.0,4.0,8.301029995663981
412,CHEMBL3695765,Cc1ccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,Active,519.4910000000002,6.425640000000004,2.0,4.0,7.769551078621726
413,CHEMBL3695766,Cc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2F)cc1Oc1ccc(OC(C)(C)C(=O)O)c(C)c1,Active,519.4910000000003,6.425640000000005,2.0,4.0,8.301029995663981
414,CHEMBL3695767,Cc1cc(Oc2ccc(F)c(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O,Active,523.4540000000002,6.256320000000004,2.0,4.0,8.096910013008056
415,CHEMBL3695768,COc1cc(OCC(=O)O)c(C)cc1SCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,Active,492.51500000000016,6.3571200000000045,1.0,5.0,4.627087997029894
416,CHEMBL3695769,COc1ccc(COc2ccc(CSc3ccc(OCC(=O)O)c4c3CCC4)cc2)cc1,Active,450.5560000000003,5.518600000000005,1.0,5.0,4.860120913598763
417,CHEMBL3695770,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1,Active,457.5260000000002,5.736320000000005,1.0,5.0,7.853871964321762
418,CHEMBL3695771,CCCC[C@@](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O,Active,499.60700000000014,6.906620000000006,1.0,5.0,5.6495581434649385
419,CHEMBL3695772,Cc1oc(-c2cccs2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1,Active,463.5550000000002,5.797820000000006,1.0,6.0,8.0
420,CHEMBL3695773,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Oc2ccccc2)C(=O)O)cc1,Active,443.49900000000014,5.346220000000004,1.0,5.0,6.892790030352131
421,CHEMBL3695774,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,Active,457.5260000000002,5.736320000000005,1.0,5.0,7.7447274948966935
422,CHEMBL3695775,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(Cc2ccccc2)C(=O)O)cc1,Active,457.5260000000002,5.736320000000005,1.0,5.0,6.308918507877031
423,CHEMBL3695776,CC(C)Cc1cc(Oc2ccccc2)ccc1OCCCOc1ccc([C@@H]2SC(=O)NC2=O)cc1,Active,491.60900000000026,6.549400000000006,1.0,6.0,6.318758762624412
424,CHEMBL3695777,CCCc1cc(Oc2ccc(O)cc2)ccc1OCCCOc1cccc([C@@H]2SC(=O)NC2=O)c1,Active,493.58100000000024,6.009000000000005,2.0,7.0,7.522878745280337
425,CHEMBL3695778,O=C(O)[C@@H]1CCc2ccc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)cc2O1,Active,460.83200000000016,4.907200000000004,1.0,5.0,5.3872161432802645
426,CHEMBL3695779,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Cl)cc3Cl)cc2O1,Active,425.30800000000005,5.399700000000005,1.0,4.0,5.5376020021010435
427,CHEMBL3695780,COc1cc(C[C@H](OC)C(=O)O)ccc1OCCCOc1ccc(Oc2ccccc2)cc1,Active,452.50300000000016,4.9775000000000045,1.0,6.0,7.886056647693163
428,CHEMBL3695781,O=C(O)COc1ccc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c1CCCO2,Active,504.52600000000024,6.365100000000005,1.0,5.0,5.2549252084179425
429,CHEMBL3695782,Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c(c1OCC(=O)O)CCCO2,Active,518.5530000000003,6.673520000000006,1.0,5.0,4.47755576649368
430,CHEMBL3695783,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,Intermediate,474.8590000000001,5.644900000000005,1.0,5.0,5.585026652029182
431,CHEMBL3695784,CCCc1c(OCCCNc2ccc(CC(=O)O)cc2)ccc2c(C(F)(F)F)noc12,Active,436.43000000000006,5.307200000000004,2.0,5.0,6.991399828238082
432,CHEMBL3695785,CCCc1c(OCCCn2ccc3cc(CC(=O)O)ccc32)ccc2c(C(F)(F)F)noc12,Active,460.4520000000001,5.850000000000004,1.0,5.0,5.721246399047171
433,CHEMBL3695786,CCCc1c(OCCCN(C)c2ccc(CC(=O)O)cc2C)ccc2c(C(F)(F)F)noc12,Active,464.4840000000001,5.639920000000005,1.0,5.0,6.337242168318426
434,CHEMBL3695787,CCCc1c(OCCCOc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,Active,471.85900000000015,5.927500000000004,1.0,5.0,6.552841968657781
435,CHEMBL3695788,CCCc1c(OCCCOc2ccc(CC(=O)O)cc2)ccc2c(C(F)(F)F)noc12,Active,437.4140000000001,5.274100000000004,1.0,5.0,6.568636235841013
436,CHEMBL3695789,CCCc1c(OCCCN(C)c2cccc(CC(=O)O)c2)ccc2c(C(F)(F)F)noc12,Active,450.4570000000001,5.331500000000005,1.0,5.0,5.522878745280337
437,CHEMBL3695790,CCCc1c(OCCCN(C)c2ccc(CC(=O)O)cc2)ccc2c(C(F)(F)F)noc12,Intermediate,450.45700000000005,5.331500000000005,1.0,5.0,5.5376020021010435
438,CHEMBL3695791,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccco2)c1,Intermediate,422.52100000000013,6.071020000000006,1.0,4.0,6.026872146400302
439,CHEMBL3695792,CC(C)(Oc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O,Intermediate,474.91200000000003,6.361300000000005,1.0,5.0,6.008330992620052
440,CHEMBL3695793,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,Active,487.92700000000013,6.640800000000004,1.0,5.0,6.709965388637482
441,CHEMBL3695794,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)coc12,Intermediate,446.9960000000002,6.789400000000005,1.0,4.0,6.251811972993799
442,CHEMBL3695795,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cccs2)c1,Intermediate,438.5890000000001,6.539520000000007,1.0,4.0,5.962573502059376
443,CHEMBL3695796,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1,Intermediate,447.5310000000003,5.576160000000004,2.0,4.0,8.154901959985743
444,CHEMBL3695797,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Oc3ccccc3)c2)ccc1OC(C)(C)C(=O)O,Intermediate,579.5710000000001,7.770420000000007,2.0,5.0,6.943095148663527
445,CHEMBL3695798,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)ccc1OC(C)(C)C(=O)O,Intermediate,555.4710000000002,6.996920000000006,2.0,4.0,6.692503962086787
446,CHEMBL3695799,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4c(C)cccc43)c2)c(C(=O)O)c1,Intermediate,448.5000000000002,4.445640000000003,2.0,5.0,5.700057099977233
447,CHEMBL3695800,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4c(Br)cccc43)c2)c(C(=O)O)c1,Intermediate,513.3690000000003,4.899720000000004,2.0,5.0,5.899974269892137
448,CHEMBL3695801,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cc(Cl)ccc43)c2)c(C(=O)O)c1,Intermediate,468.91800000000023,4.790620000000004,2.0,5.0,5.79997073344623
449,CHEMBL3695802,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1,Intermediate,464.4990000000002,4.145820000000002,2.0,6.0,5.0
450,CHEMBL3695803,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,Intermediate,470.93400000000025,4.037500000000002,2.0,4.0,5.400007822415902
451,CHEMBL3695804,COc1ccc2c(c1)CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)C2,Active,500.9600000000002,4.046100000000002,2.0,5.0,5.199970640755866
452,CHEMBL3695805,Cc1c(Cl)ccc2c1CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)CC2,Active,519.4060000000002,4.9993200000000035,2.0,4.0,5.299988937677887
453,CHEMBL3695806,CCOC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1Oc1cncc(Cl)c1,Active,467.33000000000015,5.1582000000000034,1.0,6.0,7.096910013008056
454,CHEMBL3695807,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Active,357.435,2.490900000000001,1.0,6.0,7.920818753952375
455,CHEMBL3695808,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,357.435,2.490900000000001,1.0,6.0,7.121938018709987
456,CHEMBL3695809,COc1cc2c(cc1CC=C(C)C)C(=O)C[C@H](c1ccc(O)cc1)O2,Active,338.403,4.616000000000005,1.0,4.0,6.326794718220954
457,CHEMBL3695810,COc1cc2c(cc1CC=C(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2,Active,338.403,4.616000000000005,1.0,4.0,6.209926051573695
458,CHEMBL3695811,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2cc1CC=C(C)C,Active,336.3870000000001,4.682900000000003,1.0,4.0,6.310868802765502
459,CHEMBL3348830,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Active,356.44700000000006,3.159600000000001,1.0,5.0,6.142667503568731
460,CHEMBL3695812,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Active,441.54900000000015,4.374260000000002,2.0,6.0,6.468521082957745
461,CHEMBL3695813,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Active,516.6410000000002,7.552740000000007,2.0,3.0,9.431798275933005
462,CHEMBL3695814,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3)cc12,Active,488.5870000000002,6.601640000000006,2.0,3.0,9.0
463,CHEMBL3695815,Cc1ccccc1CNC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,502.61400000000026,6.910060000000007,2.0,3.0,8.221848749616356
464,CHEMBL3695816,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3N)cc12,Active,503.60200000000026,6.183840000000005,3.0,4.0,7.494850021680094
465,CHEMBL3695817,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3[N+](=O)[O-])cc12,Active,533.5840000000003,6.509840000000006,2.0,5.0,7.619788758288394
466,CHEMBL3695818,Cc1cccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1,Active,502.61400000000026,6.910060000000007,2.0,3.0,8.301029995663981
467,CHEMBL3695819,COc1cccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1,Active,518.6130000000003,6.610240000000007,2.0,4.0,8.397940008672037
468,CHEMBL3695820,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc([N+](=O)[O-])c3)cc12,Intermediate,533.5840000000003,6.509840000000006,2.0,5.0,7.698970004336019
469,CHEMBL3695821,Cc1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Active,502.61400000000026,6.910060000000007,2.0,3.0,8.397940008672037
470,CHEMBL3695822,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(Br)cc3)cc12,Active,567.4830000000002,7.364140000000006,2.0,3.0,7.853871964321762
471,CHEMBL3695823,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc([N+](=O)[O-])cc3)cc12,Intermediate,533.5840000000003,6.509840000000006,2.0,5.0,7.42021640338319
472,CHEMBL3699442,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(C(C)(C)C)cc3)cc12,Active,544.6950000000003,7.899140000000008,2.0,3.0,6.175874166083451
473,CHEMBL3695824,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccs3)cc12,Active,494.6160000000002,6.663140000000006,2.0,4.0,9.0
474,CHEMBL3695825,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(c3ccccc3)c3ccccc3)cc12,Active,564.6850000000002,8.191040000000006,2.0,3.0,7.585026652029182
475,CHEMBL3695826,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC3CCC3)cc12,Active,452.55400000000026,5.953940000000006,2.0,3.0,7.494850021680094
476,CHEMBL3695827,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCC3CCCCC3)cc12,Active,494.6350000000004,6.9817400000000065,2.0,3.0,7.107905397309519
477,CHEMBL3695828,CC[C@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Active,516.6410000000002,7.552740000000007,2.0,3.0,8.522878745280337
478,CHEMBL602469,CC[C@@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Active,516.6410000000002,7.552740000000007,2.0,3.0,9.886056647693163
479,CHEMBL3695829,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(F)cc3)cc12,Active,520.6040000000002,7.301740000000007,2.0,3.0,7.6777807052660805
480,CHEMBL3695830,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(F)cc3)cc12,Active,520.6040000000002,7.301740000000007,2.0,3.0,9.102372908709558
481,CHEMBL3695831,COc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Active,532.6400000000003,7.171240000000007,2.0,4.0,9.045757490560675
482,CHEMBL3695832,COc1ccc([C@@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Active,532.6400000000003,7.171240000000007,2.0,4.0,9.267606240177031
483,CHEMBL1230353,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12,Active,547.6110000000002,7.070840000000007,2.0,5.0,7.096910013008056
484,CHEMBL3695833,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc([N+](=O)[O-])cc3)cc12,Active,547.6110000000002,7.070840000000007,2.0,5.0,8.698970004336019
485,CHEMBL3695834,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cc3)cc12,Active,581.5100000000002,7.925140000000007,2.0,3.0,7.552841968657781
